variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2019_ndvi_g_1_300_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2019_ndvi_g_1_300_mean,"Mean NDVI within 300m circular buffer of home address, 2019 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2019_ndvi_g_1_500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2019_ndvi_g_1_500_mean,"Mean NDVI within 500m circular buffer of home address, 2019 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_100_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_100_mean,"Mean NDVI within 100m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_1000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_1000_mean,"Mean NDVI within 100m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_1500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_1500_mean,"Mean NDVI within 1500m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_2000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_2000_mean,"Mean NDVI within 2000m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_300_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_300_mean,"Mean NDVI within 300m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_g_1_500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_g_1_500_mean,"Mean NDVI within 500m circular buffer of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_i_2_100_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_i_2_100_mean,"Mean NDVI within 100m street network area of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_i_2_1000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_i_2_1000_mean,"Mean NDVI within 1000m street network area of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_i_2_300_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_i_2_300_mean,"Mean NDVI within 300m street network area of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2020_ndvi_i_2_500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2020_ndvi_i_2_500_mean,"Mean NDVI within 500m street network area of home address, 2020 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_100_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_100_mean,"Mean NDVI within 100m circular buffer of home address, 2021 USGS",float,,environmental_exposure,17799,17799
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_1000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_1000_mean,"Mean NDVI within 100m circular buffer of home address, 2021 USGS",float,,environmental_exposure,21424,21424
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_1500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_1500_mean,"Mean NDVI within 1500m circular buffer of home address, 2021 USGS",float,,environmental_exposure,23011,23011
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_2000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_2000_mean,"Mean NDVI within 2000m circular buffer of home address, 2021 USGS",float,,environmental_exposure,24572,24572
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_300_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_300_mean,"Mean NDVI within 300m circular buffer of home address, 2021 USGS",float,,environmental_exposure,18568,18568
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2021_ndvi_g_1_500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2021_ndvi_g_1_500_mean,"Mean NDVI within 500m circular buffer of home address, 2021 USGS",float,,environmental_exposure,19346,19346
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_100_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_100_mean,"Mean NDVI within 100m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_1000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_1000_mean,"Mean NDVI within 100m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_1500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_1500_mean,"Mean NDVI within 1500m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_2000_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_2000_mean,"Mean NDVI within 2000m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_300_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_300_mean,"Mean NDVI within 300m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
BiB_Geographic.bib_geog_ndvi_longitudinal.gg_2022_ndvi_g_1_500_mean,BiB_Geographic.bib_geog_ndvi_longitudinal,BiB_Geographic,bib_geog_ndvi_longitudinal,gg_2022_ndvi_g_1_500_mean,"Mean NDVI within 500m circular buffer of home address, 2022 USGS",float,,environmental_exposure,27408,27408
