variable,full_name,label,value_type,description,categories,categories_label
cdr0dcdcpw_p1,BiB_Baseline.base_m_survey_p1.cdr0dcdcpw_p1,Number of cups of diet cola (decaffeinated) per week,decimal,,,
cdr0fccfpd_p1,BiB_Baseline.base_m_survey_p1.cdr0fccfpd_p1,Number of cups of filter/cafetiere coffee (caffeinated) per day,decimal,,,
cdr0fccfpw_p1,BiB_Baseline.base_m_survey_p1.cdr0fccfpw_p1,Number of cups of filter/cafetiere coffee (caffeinated) per week,decimal,,,
cdr0fcdcpd_p1,BiB_Baseline.base_m_survey_p1.cdr0fcdcpd_p1,Number of cups of filter/cafetiere coffee (decaffeinated) per day,decimal,,,
cdr0fcdcpw_p1,BiB_Baseline.base_m_survey_p1.cdr0fcdcpw_p1,Number of cups of filter/cafetiere coffee (decaffeinated) per week,decimal,,,
cdr0htcfpd_p1,BiB_Baseline.base_m_survey_p1.cdr0htcfpd_p1,Number of cups of herbal tea (caffeinated) per day,decimal,,,
cdr0htcfpw_p1,BiB_Baseline.base_m_survey_p1.cdr0htcfpw_p1,Number of cups of herbal tea (caffeinated) per week,decimal,,,
cdr0htdcpd_p1,BiB_Baseline.base_m_survey_p1.cdr0htdcpd_p1,Number of cups of herbal tea (decaffeinated) per day,decimal,,,
cdr0iccfpd_p1,BiB_Baseline.base_m_survey_p1.cdr0iccfpd_p1,Number of cups of instant coffee (caffeinated) per day,decimal,,,
cdr0iccfpw_p1,BiB_Baseline.base_m_survey_p1.cdr0iccfpw_p1,Number of cups of instant coffee (caffeinated) per week,decimal,,,
cdr0icdcpd_p1,BiB_Baseline.base_m_survey_p1.cdr0icdcpd_p1,Number of cups of instant coffee (decaffeinated) per day,decimal,,,
cdr0icdcpw_p1,BiB_Baseline.base_m_survey_p1.cdr0icdcpw_p1,Number of cups of instant coffee (decaffeinated) per week,decimal,,,
cdr0ktcfpd_p1,BiB_Baseline.base_m_survey_p1.cdr0ktcfpd_p1,Number of cups of Kashmiri tea (caffeinated) per day,decimal,,,
cdr0ktcfpw_p1,BiB_Baseline.base_m_survey_p1.cdr0ktcfpw_p1,Number of cups of Kashmiri tea (caffeinated) per week,decimal,,,
cdr0ktdcpd_p1,BiB_Baseline.base_m_survey_p1.cdr0ktdcpd_p1,Number of cups of Kashmiri tea (decaffeinated) per day,decimal,,,
cdr0ktdcpw_p1,BiB_Baseline.base_m_survey_p1.cdr0ktdcpw_p1,Number of cups of Kashmiri tea (decaffeinated) per week,decimal,,,
cdr0tecfpd_p1,BiB_Baseline.base_m_survey_p1.cdr0tecfpd_p1,Number of cups of tea (caffeinated) per day,decimal,,,
cdr0tecfpw_p1,BiB_Baseline.base_m_survey_p1.cdr0tecfpw_p1,Number of cups of tea (caffeinated) per week,decimal,,,
cdr0tedcpd_p1,BiB_Baseline.base_m_survey_p1.cdr0tedcpd_p1,Number of cups of tea (decaffeinated) per day,decimal,,,
cdr0tedcpw_p1,BiB_Baseline.base_m_survey_p1.cdr0tedcpw_p1,Number of cups of tea (decaffeinated) per week,decimal,,,
drg0drguse_p1,BiB_Baseline.base_m_survey_p1.drg0drguse_p1,Mother used drugs during pregnancy,decimal,,1|2|3,Yes|No|Don't know
edu0fthede_p1,BiB_Baseline.base_m_survey_p1.edu0fthede_p1,Baby's father's highest educational qualification (equivalised),decimal,,1|2|3|4|5|6|7,<5 GCSE equivalent|5 GCSE equivalent|A-level equivalent|Higher than A-level|Other|Don't know|Foreign Unknown
edu0ftheuk_p1,BiB_Baseline.base_m_survey_p1.edu0ftheuk_p1,Father's highest education qualification,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,"1 + 0 levels/CSEs/GCEs(any grades)|Higher Degree (e.g. MA, PhD, PGCE Post-grad cert/diploma)|Other qualifications (e.g. City and Guilds, RSA/OCR, BTEC)|Overseas qualification|No Qualifications|Don't know|5 + 0 levels, 5+ CSEs (grade 1) 5 + GCSEs, School Certificate|1 + A levels/AS levels|2 + A levels, 4 + AS levels, Higher School certificate|NVQ Level 1, Foundation GNVQ|NVQ Level 2,Intermediate GNVQ|NVQ Level 3, Advanced GNVQ|NVQ Levels 4-5, HNC, HND|First Degree (e.g. BA, BSc)"
edu0fthflg_p1,BiB_Baseline.base_m_survey_p1.edu0fthflg_p1,Fathers education change flag,decimal,,,
edu0fthosc_p1,BiB_Baseline.base_m_survey_p1.edu0fthosc_p1,Father overseas country of qualification,text,,,
edu0fthosq_p1,BiB_Baseline.base_m_survey_p1.edu0fthosq_p1,Father overseas qualification,text,,,
edu0fthpak_p1,BiB_Baseline.base_m_survey_p1.edu0fthpak_p1,Father Pakistan qualification,decimal,,1|10|11|2|3|4|5|6|7|8|9,"Second School Certificate (SSC) Matriculation|Postgraduate Eg Masters degree/PhD|Don't know|Diploma in Commerce| Higher Secondary (HSC) Cert/Intermediate humanities, pre-eng, pre-med|Certificate from Board of technical education|Diploma from Board of technical education|Final Apprenticeship Certificate/Grade 2 skilled|Vocational institute diploma/grade 3 skilled worker cert|Batchelor Degree (4 year) in generally professional fields|Batchelor of Arts/Commerce/Engineering/Science/Technology (pass and honours)"
edu0fthqct_p1,BiB_Baseline.base_m_survey_p1.edu0fthqct_p1,Father country of qualification,decimal,,,
edu0mumede_p1,BiB_Baseline.base_m_survey_p1.edu0mumede_p1,Mother's highest educational qualification (equivalised),decimal,,1|2|3|4|5|6|7,<5 GCSE equivalent|5 GCSE equivalent|A-level equivalent|Higher than A-level|Other|Don't know|Foreign Unknown
edu0mumeuk_p1,BiB_Baseline.base_m_survey_p1.edu0mumeuk_p1,Mum's highest education qualification,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,"1 + 0 levels/CSEs/GCEs(any grades)|Higher Degree (e.g. MA, PhD, PGCE Post-grad cert/diploma)|Other qualifications (e.g. City and Guilds, RSA/OCR, BTEC)|Overseas qualification|No Qualifications|Don't know|5 + 0 levels, 5+ CSEs (grade 1) 5 + GCSEs, School Certificate|1 + A levels/AS levels|2 + A levels, 4 + AS levels, Higher School certificate|NVQ Level 1, Foundation GNVQ|NVQ Level 2,Intermediate GNVQ|NVQ Level 3, Advanced GNVQ|NVQ Levels 4-5, HNC, HND|First Degree (e.g. BA, BSc)"
edu0mumflg_p1,BiB_Baseline.base_m_survey_p1.edu0mumflg_p1,Mothers education change flag,decimal,,,
edu0mumosc_p1,BiB_Baseline.base_m_survey_p1.edu0mumosc_p1,Mum overseas country of qualification,text,,,
edu0mumosq_p1,BiB_Baseline.base_m_survey_p1.edu0mumosq_p1,Mum overseas qualification,text,,,
edu0mumpak_p1,BiB_Baseline.base_m_survey_p1.edu0mumpak_p1,Mum Pakistan qualification,decimal,,,
edu0mumqct_p1,BiB_Baseline.base_m_survey_p1.edu0mumqct_p1,Mum country of qualification,decimal,,1|2|3|4|5,UK|Pakistan|Other overseas|No qualifications|Don't know
eth0asianb_p1,BiB_Baseline.base_m_survey_p1.eth0asianb_p1,Asian or Asian British - cultural background,decimal,,1|2|3|4|5|6,Indian|Pakistani|Bangladeshi|Indian Caribbean|African-Indian|Other
eth0asnoth_p1,BiB_Baseline.base_m_survey_p1.eth0asnoth_p1,Asian or Asian British - other cultural background,text,,,
eth0blackb_p1,BiB_Baseline.base_m_survey_p1.eth0blackb_p1,Black or Black British - cultural background,decimal,,1|2|3,Caribbean|African|Other
eth0blkoth_p1,BiB_Baseline.base_m_survey_p1.eth0blkoth_p1,Black or Black British - other cultural background,text,,,
eth0chines_p1,BiB_Baseline.base_m_survey_p1.eth0chines_p1,Chinese - cultural background,decimal,,1|2|3|4|5,Chinese|Japanese|Filipino|Vietnamese|Other
eth0chnoth_p1,BiB_Baseline.base_m_survey_p1.eth0chnoth_p1,Chinese - other cultural background,text,,,
eth0eth3gp_p1,BiB_Baseline.base_m_survey_p1.eth0eth3gp_p1,Mother's ethnic group - 3 categories,decimal,,1|2|3,White British|Pakistani|Other
eth0eth9gp_p1,BiB_Baseline.base_m_survey_p1.eth0eth9gp_p1,Woman's ethnic group - 9 categories,decimal,,1|2|3|4|5|6|7|8|9,White British|White Other|Mixed-White and Black|Mixed-White and South Asian|Black|Indian|Pakistani|Bangladeshi|Other
eth0ethall_p1,BiB_Baseline.base_m_survey_p1.eth0ethall_p1,Mother's ethnic group - all categories,decimal,,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|3|4|5|6|7|8|9,White - British|White & African-Indian|Mixed - Other|Black - Caribbean|Black - African|Black - Other|Asian - Indian|Asian - Pakistani|Asian - Bangladeshi|Asian - Indian Caribbean|Asian - African Indian|White - Irish|Asian - Other|Chinese|Japanese|Filipino|Vietanemse|Chinese - Other|Other|White - Other|White & Black Caribbean|White & Black African|White & Indian|White & Pakistani|White & Bangladeshi|White & Indian Caribbean
eth0ethgrp_p1,BiB_Baseline.base_m_survey_p1.eth0ethgrp_p1,Mother's ethnic group,decimal,,1|2|3|4|5|6,White|Mixed ethnic group|Black or Black British|Asian or Asian British|Chinese|Other
eth0mixedb_p1,BiB_Baseline.base_m_survey_p1.eth0mixedb_p1,Mixed - cultural background,decimal,,1|2|3|4|5|6|7|8,White and Black Caribbean|White and Black African|White and Indian|White and Pakistani|White and Bangladeshi|White and Indian Caribbean|White and African-Indian|Other
eth0mixoth_p1,BiB_Baseline.base_m_survey_p1.eth0mixoth_p1,Mixed - other cultural background,text,,,
eth0otherb_p1,BiB_Baseline.base_m_survey_p1.eth0otherb_p1,Other cultural background,decimal,,1,Other
eth0othoth_p1,BiB_Baseline.base_m_survey_p1.eth0othoth_p1,Other cultural background-description,text,,,
eth0saethg_p1,BiB_Baseline.base_m_survey_p1.eth0saethg_p1,South Asian ethnic groups only,decimal,,1|2|3|4,Pakistani|Indian|Bangladeshi|Other South Asian
eth0whiteb_p1,BiB_Baseline.base_m_survey_p1.eth0whiteb_p1,White - cultural background,decimal,,1|2|3,British|Irish|Other
eth0whtoth_p1,BiB_Baseline.base_m_survey_p1.eth0whtoth_p1,White - other cultural background,text,,,
fin0billfl_p1,BiB_Baseline.base_m_survey_p1.fin0billfl_p1,Up to date with bills change flag,decimal,,,
fin0bllctx_p1,BiB_Baseline.base_m_survey_p1.fin0bllctx_p1,Behind with council tax bill,decimal,,1|2,Yes|No
fin0bllelc_p1,BiB_Baseline.base_m_survey_p1.fin0bllelc_p1,Behind with electricity,decimal,,1|2,Yes|No
fin0bllfeu_p1,BiB_Baseline.base_m_survey_p1.fin0bllfeu_p1,Behind with other fuel,decimal,,1|2,Yes|No
fin0bllgas_p1,BiB_Baseline.base_m_survey_p1.fin0bllgas_p1,Behind with gas,decimal,,1|2,Yes|No
fin0bllins_p1,BiB_Baseline.base_m_survey_p1.fin0bllins_p1,Behind with insurance policy bill,decimal,,1|2,Yes|No
fin0bllohp_p1,BiB_Baseline.base_m_survey_p1.fin0bllohp_p1,Behind with other HP payments,decimal,,1|2,Yes|No
fin0blltph_p1,BiB_Baseline.base_m_survey_p1.fin0blltph_p1,Behind with telephone bill,decimal,,1|2,Yes|No
fin0blltvb_p1,BiB_Baseline.base_m_survey_p1.fin0blltvb_p1,Behind with TV/DVD/HP bills,decimal,,1|2,Yes|No
fin0bllwat_p1,BiB_Baseline.base_m_survey_p1.fin0bllwat_p1,Behind with water bill,decimal,,1|2,Yes|No
fin0finnow_p1,BiB_Baseline.base_m_survey_p1.fin0finnow_p1,Compared to a year ago how are you doing financially,decimal,,1|2|3|4,Better off|Worse off|About the same|Does not wish to answer
fin0frsb10_p1,BiB_Baseline.base_m_survey_p1.fin0frsb10_p1,Enough bedrooms for every child over 10 to have own bedroom,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frscel_p1,BiB_Baseline.base_m_survey_p1.fin0frscel_p1,Child has celebrations on special occasions such as birthdays,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frschb_p1,BiB_Baseline.base_m_survey_p1.fin0frschb_p1,Child has a hobby or leisure activity,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsdec_p1,BiB_Baseline.base_m_survey_p1.fin0frsdec_p1,Enough money to keep home in decent state of decoration,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frselg_p1,BiB_Baseline.base_m_survey_p1.fin0frselg_p1,Money to replace or repair major electrical goods,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frsffm_p1,BiB_Baseline.base_m_survey_p1.fin0frsffm_p1,Family and friends for a drink or meal at least once a month,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frsfte_p1,BiB_Baseline.base_m_survey_p1.fin0frsfte_p1,Child has friends round for tea or a snack once a fortnight,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsfur_p1,BiB_Baseline.base_m_survey_p1.fin0frsfur_p1,Money to replace any worn out furniture,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frshci_p1,BiB_Baseline.base_m_survey_p1.fin0frshci_p1,Household contents insurance,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frshob_p1,BiB_Baseline.base_m_survey_p1.fin0frshob_p1,A hobby or leisure activity,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frshol_p1,BiB_Baseline.base_m_survey_p1.fin0frshol_p1,Holiday from home for at least one week once a year,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frshwm_p1,BiB_Baseline.base_m_survey_p1.fin0frshwm_p1,In winter are you able to keep home warm enough,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frsleb_p1,BiB_Baseline.base_m_survey_p1.fin0frsleb_p1,Does your child have leisure equipment or a bicycle,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsnur_p1,BiB_Baseline.base_m_survey_p1.fin0frsnur_p1,Child goes to nursery/playgroup at least once a week,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsout_p1,BiB_Baseline.base_m_survey_p1.fin0frsout_p1,Child has outdoor space to play safely,decimal,,1|2|3,Yes|No|Does not apply
fin0frssav_p1,BiB_Baseline.base_m_survey_p1.fin0frssav_p1,Money to make regular savings of £10 a month,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frssho_p1,BiB_Baseline.base_m_survey_p1.fin0frssho_p1,Two pairs of all weather shoes,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0frsstp_p1,BiB_Baseline.base_m_survey_p1.fin0frsstp_p1,Child goes to school trips,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsswm_p1,BiB_Baseline.base_m_survey_p1.fin0frsswm_p1,Child goes swimming at least once a month,decimal,,1|2|3|4,Yes|Can't afford|Don't want/need|Does not apply
fin0frsysf_p1,BiB_Baseline.base_m_survey_p1.fin0frsysf_p1,A small amount of money to spend on yourself each week,decimal,,1|2|3|4|5,Yes|Can't afford|Don't want/need|Doesn't wish to answer|Don't know
fin0manfin_p1,BiB_Baseline.base_m_survey_p1.fin0manfin_p1,How well mother and husband/partner managing financially,decimal,,1|2|3|4|5|6,Living comfortably|Doing alright|Just about getting by|Quite difficult|Very difficult|Does not wish to answer
fin0upbill_p1,BiB_Baseline.base_m_survey_p1.fin0upbill_p1,Are you up to date with all these bills,decimal,,1|2|3|4,Yes|No|Don't know|Does not wish to answer
ghq0fctrsc_p1,BiB_Baseline.base_m_survey_p1.ghq0fctrsc_p1,GHQ factor score (derived),decimal,,,
ghq0ques01_p1,BiB_Baseline.base_m_survey_p1.ghq0ques01_p1,Been feeling perfectly well & in good health,decimal,,1|2|3|4,Better than usual|Same as usual|Worse than usual|Much worse than usual
ghq0ques02_p1,BiB_Baseline.base_m_survey_p1.ghq0ques02_p1,Been feeling in need of a good tonic,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques03_p1,BiB_Baseline.base_m_survey_p1.ghq0ques03_p1,Been feeling run down and out of sorts,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques04_p1,BiB_Baseline.base_m_survey_p1.ghq0ques04_p1,Felt that you are ill,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques05_p1,BiB_Baseline.base_m_survey_p1.ghq0ques05_p1,Been getting pains in your head,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques06_p1,BiB_Baseline.base_m_survey_p1.ghq0ques06_p1,Been getting a feeling of tightness or pressure in your head,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques07_p1,BiB_Baseline.base_m_survey_p1.ghq0ques07_p1,Been having hot or cold spells,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
ghq0ques08_p1,BiB_Baseline.base_m_survey_p1.ghq0ques08_p1,Lost much sleep over worry,decimal,,1|2|3|4,Not at all|No more than usual|Rather more than usual|Much more than usual
